objname,z,n,t,GALEX_NUV,WISE_3.4,SPIRE_250,u-r,r-J,type
NGC3277,0.004707663385452365,5.2,1.8,0.00297829512354,0.115231413627,1.42888391823,2.1021896955258157,0.8075171837218491,1.0
NGC3283,0.009717233223102806,4.81,-1.9,,0.266221999043,2.90948215341,,,0.0
NGC3287,0.004365877435746235,0.84,7.6,0.00450298987696,0.0474377743336,3.68584688013,1.5030619397336764,0.6062581902336106,1.0
NGC3294,0.0053043946542969955,0.78,5.1,0.00965264243141,0.17946191081,12.5054596927,1.7734337400671336,0.8952895859282322,1.0
NGC3301,0.004476442403059888,4.37,-0.4,0.00103262915744,0.138075403143,0.31373737725,2.0709127508105567,0.910001525958215,0.0
NGC3338,0.004352476455799392,1.73,5.0,0.0198104844508,0.195363092608,13.2830022648,1.537412297822769,0.5403609853443214,1.0
NGC3346,0.004258674645811977,0.71,5.9,0.0080307853599,0.0843421443845,5.78172872826,1.4964018659529685,0.6672825708532173,1.0
NGC3348,0.009508416347335569,4.45,-4.8,0.00267951506386,0.297916452938,-0.322060749913,,,0.0
NGC3351,0.002598504762774123,5.8,3.1,0.0291986649631,0.776785980386,31.3295664245,2.0763770792927687,0.9839434605130322,1.0
NGC3353,0.003153818319009405,2.69,4.1,0.00610481819149,0.0274224855858,2.13269758647,1.1053617596633174,0.5551762356758871,1.0
NGC3364,0.009151508758594273,1.03,5.0,0.00280833479981,0.0313228999928,2.1269305575,,,1.0
NGC3370,0.004275424320970167,1.53,5.1,0.00865434475846,0.0725911278372,6.70529805772,1.3795791356962255,0.7438174257820549,1.0
NGC3380,0.00537146548259404,2.0,1.0,0.00197065229537,0.0426956573298,1.18478228403,1.9205072063458175,0.8652127136278054,1.0
NGC3381,0.005448602526386903,1.44,3.6,0.00591136522513,0.0361104768966,2.74066162849,1.429177657620997,0.5693678313232766,1.0
NGC3403,0.004218476574870067,1.27,4.0,0.00422785549404,0.0525957624524,3.47106503535,,,1.0
NGC3413,0.002153807852793177,2.01,-1.1,0.00435742015743,0.0227819654363,1.22191662029,1.3250288308957252,0.43454432240815066,0.0
NGC3414,0.0049154729915446005,5.6,-2.0,0.00164052166018,0.247283297942,0.602384677811,2.4337293519453382,0.9622177850622435,0.0
NGC3424,0.004995927070944095,1.71,3.1,0.00245317253786,0.117176634499,9.24028876748,2.0207881225606457,1.213252954756669,1.0
NGC3430,0.0053043946542969955,1.17,5.1,0.0108672344042,0.106193546094,8.22854638459,1.6414113204658776,0.6695852030708025,1.0
NGC3437,0.0042888242639529395,1.07,5.2,0.00618439837764,0.113529627669,8.86628143875,1.5895014869960562,0.8982038434277726,1.0
NGC3440,0.006371357058601257,3.59,3.6,0.00282503674111,0.00982787103793,0.78156850398,1.187716662346233,0.3548337673400539,1.0
NGC3445,0.006854886858346898,0.98,8.8,0.00927919158198,0.0268512412773,2.44756594389,0.9874449110710231,0.25549715010071594,1.0
NGC3448,0.004513300120899899,2.88,3.8,0.00895589949201,0.0646320631443,5.13032603451,1.348377704271087,0.6144903052849244,1.0
NGC3454,0.0036793093009512834,0.5,5.4,0.00121778579945,0.0290471955173,1.94311869194,1.946889703897682,0.5899239757383441,1.0
NGC3455,0.0036826572655386247,0.93,3.1,0.00600001551107,0.0275014653763,2.4601001906,1.3133635813689182,0.29767697878219224,1.0
NGC3458,0.006280721411000778,3.53,-2.0,3.04989942101E-4,0.0603023083972,-0.00724148855803,2.408151786376301,1.0434254278919326,0.0
NGC3485,0.004801507511998704,1.25,3.2,0.00699549506159,0.0676292990837,3.8884873618,1.617960260892474,1.3341443841246203,1.0
NGC3488,0.010037279992913373,0.83,5.2,0.00288560866964,0.0388726577535,1.75587877252,1.6445806342645994,0.5076856741749296,1.0
NGC3501,0.003776404841849823,1.07,5.8,0.00174330988075,0.0755390754266,4.81963783472,1.8053996215302917,1.0732428379451875,1.0
NGC3504,0.005099856551946225,9.43,2.1,0.0122713535892,0.217426777392,12.2896011113,1.763198651147711,0.8586309573041362,1.0
NGC3512,0.004600423787977537,1.46,5.1,0.00541958124777,0.0529923910357,2.80093922561,1.6597547081810688,0.7153510595017707,1.0
NGC3516,0.008875498581689456,20.0,-1.9,0.00510992125416,0.17714636815,1.09869094727,,,0.0
NGC3521,0.0026754273455029676,2.82,4.0,0.0460702275477,2.05291008864,109.547944757,1.6027356662325687,0.881531191964001,1.0
NGC3526,0.0047478812133840975,1.03,5.3,0.00278741374522,0.085021213263,1.54426631244,1.3111741358613145,0.48027585221156954,1.0
NGC3547,0.0052809209327147055,0.79,3.4,0.0044884618014,0.0282078140417,2.19595555323,1.2919289356165748,0.48858357265881125,1.0
NGC3564,0.009558932523133779,2.52,-2.1,3.10739793104E-4,0.0946045177013,-0.108191791715,,,0.0
NGC3592,0.004339075656211611,1.06,5.2,6.17216110638E-4,0.0196645652102,1.22998995174,2.1025623903693003,1.091166189835306,1.0
NGC3596,0.003987369149135667,1.65,5.2,0.0155123115462,0.13032200629,9.28687179116,1.5051366048925559,0.7983914465811779,1.0
NGC3608,0.004097892096737166,6.04,-4.8,0.00169997507235,0.287617692108,-0.298174599323,3.3549392610135342,0.6784176189677922,0.0
NGC3610,0.005710242274158617,5.42,-3.9,0.00177643523962,0.25355926491,0.194015162685,2.2706251612540314,0.9444891741336079,0.0
NGC3613,0.006864962898858629,4.12,-4.5,0.00136774745379,0.248843178458,0.322471659578,2.5235391493958446,0.9613357513590159,0.0
NGC3619,0.005217209337468276,8.85,-1.0,0.00215231275785,0.156431814146,2.20179412855,2.1573222103735716,1.0907045467351963,0.0
NGC3620,0.005619666879308927,11.53,2.0,0.00883923951474,0.38665727226,25.1525078209,,,1.0
NGC3621,0.002437989783227401,1.05,6.9,0.113787433499,1.56553925714,67.3769933364,,,1.0
NGC3622,0.004335725484494679,1.36,7.3,0.00376058736286,0.0221133410607,1.71158763639,1.2838906174521156,0.45974833367930756,1.0
NGC3626,0.004992574687764373,5.33,-0.8,0.00242548361136,0.197488156725,2.60379124069,2.238800972063075,0.8784454099931267,0.0
NGC3627,0.002427958454552348,3.02,3.1,0.0587972411084,1.81880645827,92.32809613,2.000560839636421,0.8185148111894165,1.0
NGC3628,0.0028159099813576116,1.97,3.1,0.0176210706929,1.5099922338,106.495790703,2.2231311236628457,1.091960773763624,1.0
NGC3629,0.005042861621390671,1.35,5.9,0.00701110584619,0.0251462920496,1.88874585048,1.219117397327004,0.4970176788838714,1.0
NGC3631,0.003863464062286548,7.07,5.1,0.0274730254849,0.252330049507,19.4723666375,1.4912484436799716,0.6985888810030474,1.0
NGC3640,0.004339075656211611,4.29,-4.7,0.0026907243248,0.426836301232,-0.384214213597,1.8678880778408669,1.0308192156767149,0.0
NGC3655,0.004925529395758854,1.48,5.0,0.00557952257534,0.121857357197,9.6956936299,1.7353712863736916,0.6985083926889502,1.0
NGC3659,0.004295524303065568,0.92,7.7,0.00475674138228,0.035636613342,2.88929618291,1.4159490897334592,0.7916628403817967,1.0
NGC3665,0.006925421288555222,5.47,-2.1,0.00235796364685,0.403119164271,2.76149113746,2.317501325780846,0.8815728472076501,0.0
NGC3666,0.003542052437623733,1.25,5.1,0.00651878206962,0.0865240891056,5.69545316292,1.5533576711020771,0.9281366083439622,1.0
NGC3674,0.006878397778543155,3.77,-1.9,2.82746566976E-4,0.0573478097006,-0.0218807357458,2.499013336502422,1.0689583154889135,0.0
NGC3681,0.004141434807397815,2.51,4.0,0.00528427998696,0.0910308894694,2.9134218133,2.5763427088124544,0.8558836617967245,1.0
NGC3683,0.005740435905880359,0.76,4.8,0.00178247900543,0.155745969107,12.5892450968,2.088170438606454,1.1762567284942733,1.0
NGC3684,0.0038869043831546435,1.46,4.0,0.00929399458864,0.0765508135149,6.05679824644,1.489624318906138,0.7748982338353514,1.0
NGC3686,0.003863464062286548,1.15,4.1,0.0123285105901,0.149904513576,9.72015925897,1.6535159323538693,0.8667167853789124,1.0
NGC3691,0.0036257433974440367,0.5,3.0,0.00388050019805,0.0238397081214,1.49813679925,0.3332005114843213,1.5933720305034313,1.0
NGC3692,0.005773985460900466,1.3,3.0,0.002849468486,0.0742548946293,3.36283596753,1.9578606608634175,1.086871610036404,1.0
NGC3718,0.0033177953180114628,9.03,1.1,0.00839456959882,0.356209166683,8.3442452895,1.7709012632113001,1.0457398764908703,1.0
NGC3729,0.003542052437623733,0.92,1.2,0.00439740386169,0.164676376143,5.63696785327,1.9521116092441275,0.9440259206794082,1.0
NGC3755,0.0052507412473996595,1.78,5.3,0.00756013149409,0.0266307096253,2.10497745355,1.2304276867677544,0.5192660850856115,1.0
NGC3756,0.004406081457810851,0.68,4.1,0.00703090538311,0.126654614783,7.28282998206,1.8529857732839972,0.7960180179007637,1.0
NGC3757,0.0041615320851950965,4.42,-2.1,4.31496785863E-4,0.0478274063791,0.041053414413,2.271344429525321,0.9167241694834019,0.0
NGC3773,0.0032809818067784935,2.99,-2.1,0.00495797149829,0.020871512245,0.946716716391,1.2313466591982376,0.3066621387484787,0.0
NGC3794,0.004630583757047946,1.59,6.4,0.00555292328592,0.0289445028712,1.52311098793,1.2307052066916455,0.5404469856276677,1.0
NGC3795,0.004044303681418393,0.93,4.0,0.00141483606384,0.0225239257319,1.33383483017,1.6144691441817969,0.7568940680250051,1.0
NGC3796,0.004178280126506673,5.01,-3.0,3.62186037727E-4,0.0376921289946,0.149215134544,2.1021863800423546,0.8502100561763442,0.0
NGC3813,0.004898712543680572,0.84,3.3,0.00865264229947,0.124606399323,11.3828970059,1.504207105681509,0.8508159430497102,1.0
NGC3838,0.00437257799335633,3.18,-0.3,,0.0613685288926,0.11734460798,2.2723312664478925,0.9172818846718798,0.0
NGC3846A,0.004801507511998704,1.64,9.6,0.00325234600858,0.0163200810655,0.965306173884,1.3203584062710831,0.3445461663923908,1.0
NGC3870,0.002524932190846707,2.16,-1.2,0.00418738888039,0.0198982895335,0.98884731242,1.227329881300541,0.39529930593252516,0.0
NGC3898,0.003930437871030534,6.99,1.7,0.00545318225825,0.314438239227,3.8617382301,2.2363896224821715,0.9213696036605157,1.0
NGC3938,0.002702184417172182,1.81,5.2,0.0364029046894,0.302017514815,22.4640741298,1.50429280804763,0.5901832076569562,1.0
NGC3941,0.003106972701803601,3.57,-2.0,0.00240776411142,0.390084315192,0.672812983709,2.3499550714159056,0.9702795973048453,0.0
NGC3945,0.004282124269921361,4.74,-1.2,0.00185777186761,0.346138302818,1.98082283889,2.120953455337741,1.0365725440105678,0.0
NGC3952,0.0052742142568549255,1.08,9.3,0.00482157480185,0.0180462146873,0.861468841927,,,1.0
NGC3953,0.003515272814925474,2.05,4.0,,0.590719212657,36.2446829996,2.51932333677356,0.9917878448458026,1.0
NGC3982,0.003706093332653815,0.9,3.2,0.0124781294382,0.111519895672,7.37921176193,1.4672827737848522,0.7685859684727632,1.0
NGC3990,0.0023243072975061008,2.79,-2.7,3.4215082763E-4,0.0513145073608,0.00964416164052,1.6185521093946917,0.7982445522963459,0.0
NGC4013,0.0027757700660262508,1.24,3.1,0.00350147560995,0.354754909099,19.2785593204,1.8626369746848184,1.2469783351771895,1.0
NGC4030,0.004898712543680572,1.74,4.0,0.0233938257392,0.464136137931,35.1828820761,1.7342327003620284,1.1378813914631039,1.0
NGC4032,0.004238575407506495,1.38,9.6,0.0062881724291,0.0309946387733,1.62316817891,1.3653110923540765,0.4456900430323856,1.0
NGC4036,0.004630583757047946,2.35,-2.4,0.00143160453354,0.330728894688,1.14581265565,2.490299915420735,1.060148583589985,0.0
NGC4037,0.0031136647980594123,2.21,3.3,0.00371903314569,0.052949313619,2.33054193558,1.6959149044217412,0.6552823193522528,1.0
NGC4045,0.006613092542611998,3.9,1.3,0.00748816873918,0.1487113521,8.3074009264,1.5416305650284272,0.9398827269825745,1.0
NGC4051,0.0023376810352500055,19.97,4.0,0.0253759997095,0.39943388268,23.7029260249,1.6260529355418143,0.7489288915925059,1.0
NGC4067,0.008088281990479063,1.75,3.1,0.00230200024589,0.040298477029,1.55725765657,1.8064948621918049,0.8512053614014619,1.0
NGC4100,0.003588918509133565,1.0,4.1,0.00859654290323,0.251002385058,15.0894944239,1.9817181830165538,0.7704453285679378,1.0
NGC4102,0.002825945212649783,8.99,3.1,0.00500204152868,0.323566881187,22.481537147,2.2034318709113734,1.1245544187923429,1.0
NGC4111,0.002645326497899836,4.96,-1.3,0.00176893691146,0.320160622433,0.921077459449,2.199336892699293,1.0388411969651372,0.0
NGC4116,0.004375928289070963,1.64,7.3,0.0124603834664,0.0635375087909,5.57585564013,1.2956043207728172,0.5269021699423604,1.0
NGC4117,0.003120356939238178,2.51,-2.0,4.70178569805E-4,0.0333728735234,0.572587082368,2.1376095326244666,0.9157888155696767,0.0
NGC4119,0.005539162342156567,2.86,-1.2,0.0017084095089,0.143542537189,1.36129915127,2.085287667156692,0.42760407717702265,0.0
NGC4123,0.00443623553976269,5.09,5.0,0.0127904477048,0.125017177843,8.1964910184,1.4293956458290538,0.6586423063769331,1.0
NGC4125,0.004533404905790794,5.07,-4.8,0.00374842655102,0.761725431982,0.00292893802011,2.393561818166013,1.0357678283283747,0.0
NGC4138,0.0029664490560588064,2.25,-0.8,0.0038794664243,0.192792179288,4.46299579165,2.1213300171106866,1.1027080207649007,0.0
NGC4144,8.843358770940224E-4,1.44,6.1,0.0132738880328,0.0736141193739,3.63517531448,1.326317669738117,0.4783375071520055,1.0
NGC4151,0.0033244888297747632,4.96,1.9,0.0137925350057,0.569999209746,5.74806271467,1.1926558050972744,0.8669849829828564,1.0
NGC4152,0.007254648215839987,1.34,4.9,0.00935294249882,0.0595407335076,5.13310194807,1.356329202199447,0.5032118386089834,1.0
NGC4165,0.006220302237748054,0.81,2.0,7.72967106454E-4,0.0194298751721,0.730262116618,2.3227172212730096,0.4156149282908075,1.0
NGC4178,0.0012483088529309239,1.43,6.9,0.0148856859075,0.102563670082,9.37683652487,1.3001863502155118,0.0689862612408021,1.0
NGC4179,0.004345776033461091,4.03,-1.9,0.00138617883419,0.240659126623,0.213836051749,2.425299846746796,1.0637131646356082,0.0
NGC4180,0.007016115774069354,1.26,2.0,0.00136976180263,0.0830320606732,4.33792799144,2.106505758681493,1.1408718960488997,1.0
NGC4183,0.003106972701803601,1.73,5.9,0.00559506420376,0.0519165972101,3.7382789156,1.3326449466257344,0.27623483017059414,1.0
NGC4189,0.007079942784645743,0.94,5.9,0.00669440480892,0.0976978973599,7.17228920607,1.6482928942787325,0.7760165591426542,1.0
NGC4191,0.008865402105512121,4.26,-1.8,5.67627106358E-4,0.0441525101253,0.389362401811,2.290812248076662,1.0435498361984372,0.0
NGC4192,-4.7354889091799635E-4,5.62,2.6,0.0149128449152,0.625093255045,26.8571265569,2.149914401492701,1.006724552599536,1.0
NGC4193,0.008306890596046168,1.34,4.1,0.00260227484351,0.0670416776379,3.53393563353,1.90260784408963,0.8877811154701192,1.0
NGC4194,0.008377528289889913,8.11,9.1,0.00476270976842,0.082756690555,5.44438725902,1.559875702431576,0.8990944486909669,1.0
NGC4197,0.006908626922268901,1.15,6.7,0.004219890305,0.0368419304646,3.60512280039,1.436773936195479,0.5215429907559468,1.0
NGC4200,0.007957139945677483,3.18,-2.0,3.10282098375E-4,0.027041684762,-0.0370218110095,2.1784484177121115,0.895806648214247,0.0
NGC4203,0.0036290911820486826,7.68,-2.7,0.00240532414729,0.370032970212,2.49525474861,2.564990432893616,1.0617988936252303,0.0
NGC4206,0.0023443679713495147,1.48,4.0,0.00429971894516,0.0635934324201,3.98923047162,1.7527571379052347,0.7246529056438007,1.0
NGC4207,0.0019900220974422567,1.06,7.7,0.00100961461091,0.0670441826412,3.70022570068,2.023318012539143,0.8418356038530206,1.0
NGC4212,-2.701504264853716E-4,0.76,4.9,0.00972891881141,0.192147432663,12.5901570163,1.7818708709944104,0.8262314896056253,1.0
NGC4214,9.711430762417983E-4,1.64,9.8,0.108470094377,0.357863486736,19.8180677125,1.209635602298647,0.3977772951326486,1.0
NGC4215,0.00673062409517966,2.95,-0.9,4.5543561278E-4,0.0828178569048,-0.00994165247376,2.2758509497037664,0.9878573029012117,0.0
NGC4216,4.3706447737923426E-4,4.83,3.0,0.00489416249276,0.855191475453,20.9309777631,2.409220767543161,1.190940008616117,1.0
NGC4217,0.003431591131984879,1.43,3.0,0.00514827140571,0.767004701832,30.2652873698,2.1435683630791686,0.9707316205460756,1.0
NGC4222,7.674919408087177E-4,1.05,6.6,0.00123172966573,0.0403086361659,3.47761413435,1.6064202464197308,0.8740856650642641,1.0
NGC4224,0.008720697244858577,3.07,1.0,6.46718285645E-4,0.130323074077,1.44490581584,2.384676863287247,1.027457729941446,1.0
NGC4233,0.007721800252857847,5.55,-2.0,5.41647844567E-4,0.105571267885,0.0702240562059,2.4686689026404736,1.1459084583563452,0.0
NGC4234,0.0067843574365280546,0.67,8.6,0.00408857914995,0.0298237218046,2.15162346645,1.4980445698663942,0.6837689107080607,1.0
NGC4235,0.008071467939066324,5.86,1.0,8.13374156627E-4,0.150121163033,0.783154831226,2.441735331743125,0.896682568750208,1.0
NGC4236,0.0,1.24,8.0,0.0759270420308,0.240641329867,9.91350120111,,,1.0
NGC4237,0.002896194659582463,0.91,4.0,0.00373478854308,0.129139919833,7.49978058926,1.9932844014246882,0.9890311940486924,1.0
NGC4239,0.0031404336323221926,2.85,-4.5,4.11266211638E-4,0.0320419799632,0.136248692455,2.391577734427372,0.6940002868499278,0.0
NGC4244,8.142278756904098E-4,1.0,6.0,0.0475354704485,0.313857632835,16.6560893381,1.5151724608200894,0.8220404262865912,1.0
NGC4251,0.0035621376269403537,3.71,-1.8,0.00210369893472,0.290375463843,0.138644956093,2.29347829884059,0.9551243066379271,0.0
NGC4252,0.0028828134309821785,1.23,3.6,0.00137005017604,0.00851184840279,0.360965130204,1.3441972399910398,0.8318448341125091,1.0
NGC4254,0.008061379644996647,1.85,5.2,0.0554004306549,0.660032403713,63.0287231132,1.590938266937087,0.27324317549451393,1.0
NGC4255,0.006676893660119587,3.26,-2.0,3.06724793696E-4,0.0541895344367,0.0408250561185,2.7931794037553175,1.0188043533378206,0.0
NGC4258,0.0014954853835051907,2.43,4.0,0.0852737369982,2.42725705066,79.7640342605,2.011971198260298,0.6577013362491613,1.0
NGC4259,0.008364073103205971,3.13,-2.0,2.34109489045E-4,0.0211712894055,0.0738600550544,2.298870686229378,0.9931335659077263,0.0
NGC4260,0.006552653157791077,2.45,1.0,7.27203644005E-4,0.131373053256,1.13173402659,2.4137067485442927,1.0753697725480293,1.0
NGC4261,0.007405860423596922,5.38,-4.8,0.00441383166492,0.600752313251,-0.216595967263,2.140277181533314,1.3772903087371517,0.0
NGC4267,0.0034115085735992867,12.41,-2.7,0.00118793687704,0.261364432586,0.27999446466,2.566488805194787,1.0149767539299077,0.0
NGC4268,0.006807866687378317,2.88,-0.3,2.89913047257E-4,0.051788477426,0.0884287425473,2.524771469277354,1.1070473552143199,0.0
NGC4270,0.00780584373635107,2.24,-2.0,4.25309538792E-4,0.0846947557059,0.0387518899942,2.3189879414363332,1.0471944480132294,0.0
NGC4273,0.00796386475709987,1.72,5.2,0.00910990437403,0.100713653427,9.93088186663,1.4748181013624588,0.6469249506976951,1.0
NGC4276,0.008771173285925027,1.52,6.4,0.00253404547585,0.0230875932378,1.4541304497,1.585751793520501,0.5339499993694474,1.0
NGC4281,0.00894954254917657,4.51,-1.5,0.00110730568235,0.236171129353,0.687002917996,2.654832315191527,1.2007753757856534,0.0
NGC4287,0.0072143288495523095,2.06,4.3,5.51722559371E-4,0.0174384981581,0.825801284934,1.9675431742131622,0.9498523585497267,1.0
NGC4289,0.008771173285925027,2.97,5.6,6.55663562605E-4,0.0359340844237,2.26744648389,0.47566197977152314,1.1581937461513334,1.0
NGC4292,0.00756045671174066,3.55,-1.9,6.25513191401E-4,0.0664659876446,0.558522979327,2.3137249647154547,1.0305529573035201,0.0
NGC4294,0.001184854477527697,1.14,5.9,0.0111208158863,0.0540559763323,4.17943021799,1.2189391699512768,0.40706853686187117,1.0
NGC4299,7.908596350030273E-4,0.89,8.4,0.0113530453966,0.0362366093758,2.63380452616,1.05362062601003,0.7675154333329246,1.0
NGC4300,0.007735246731947809,2.46,1.0,5.05716479896E-4,0.0601656699272,0.855673582305,2.3346254819021652,1.1082591913562183,1.0
NGC4302,0.0038400242929608197,1.29,5.3,0.00254474390759,0.328325525699,18.7439154909,2.450814220692777,1.239010946249877,1.0
NGC4303A,0.004255324744588451,1.82,6.3,0.00609447668949,0.0133040724636,1.14326756816,1.001592189249962,-0.19628147265169815,1.0
NGC4305,0.006317646047384162,1.76,1.2,4.54078372236E-4,0.041769651335,0.110722285719,2.200990282269835,0.6977779454138542,1.0
NGC4306,0.00662988191314029,1.92,-2.0,4.25796600713E-4,0.0288181580782,0.0439432471552,2.1915313982537796,0.7037093934376628,0.0
NGC4307,0.0036491781258902733,1.07,3.2,9.15519720762E-4,0.126626500513,4.56470993934,2.6295268539400496,1.1534574251385052,1.0
NGC4309,0.0029028853412229605,2.64,-0.7,4.62458340639E-4,0.0415454550529,1.29132134967,2.2418961403274125,0.895706591726416,0.0
NGC4312,5.104833622677774E-4,2.22,2.1,0.00155158262635,0.11278781295,3.94437350304,2.0235994756683127,0.857384459518606,1.0
NGC4313,0.004824969926262801,2.26,2.1,0.00141375824863,0.151153908417,4.00436702728,1.8076039267922752,1.0502782388287315,1.0
NGC4316,0.004178280126506673,0.76,5.5,0.00103187809531,0.0772805305237,4.78636492224,2.092801707145142,1.2608422444000382,1.0
NGC4321,0.005254094500555695,4.54,4.0,0.0584397714267,1.04257281082,67.7268599324,1.5046154643819492,0.7737347330105138,1.0
NGC4322,,1.23,-2.4,1.79774268668E-4,0.00608031984867,-0.140642296304,,,0.0
NGC4324,0.00556935077991616,1.8,-0.8,0.00189124075159,0.134280783289,1.83499177513,2.344372876025929,1.0429891640146138,0.0
